Order_ID,Date,Product,Category,Region,Segment,Sales_Rep,Quantity,Unit_Price,Discount,Revenue,Status
ORD-20143,2024-08-14,Laptop,Electronics,West,Standard,Frank Torres,6,1224.24,0.1,6610.87,Completed
ORD-20135,2024-08-14,Mouse,Accessories,West,Premium,Alice Monroe,12,48.09,0.06,542.42,Pending
ORD-20868,2024-08-14,USB Hub,Accessories,South,Budget,Eva Patel,11,31.91,0.05,333.48,Completed
ORD-21165,2024-08-14,Headset,Electronics,West,Premium,Frank Torres,4,125.53,0.12,441.86,Pending
ORD-20263,2024-08-15,Keyboard,Accessories,West,Premium,Carol Singh,8,76.62,0.16,514.88,Completed
ORD-20207,2024-08-15,Docking Station,Accessories,South,Budget,Henry Zhang,7,194.37,0.02,1333.37,Returned
ORD-20958,2024-08-15,Mouse,Accessories,North,Standard,Frank Torres,2,48.36,0.09,88.01,Returned
ORD-21071,2024-08-15,Monitor,Electronics,North,Budget,Frank Torres,10,331.06,0.02,3244.38,Pending
ORD-20237,2024-08-15,Monitor,Electronics,West,Budget,Frank Torres,12,322.6,0.1,3484.04,Completed
ORD-20550,2024-08-15,Keyboard,Accessories,North,Standard,Frank Torres,7,76.4,0.0,534.8,Pending
ORD-20491,2024-08-15,Laptop,Electronics,South,Premium,Grace Lee,6,1114.5,0.14,5750.82,Completed
ORD-20715,2024-08-16,Webcam,Electronics,West,Budget,Carol Singh,12,94.25,0.17,938.72,Completed
ORD-20029,2024-08-17,Laptop,Electronics,North,Budget,Eva Patel,7,1205.6,0.2,6751.35,Pending
ORD-21029,2024-08-17,Laptop,Electronics,South,Budget,Carol Singh,7,1226.48,0.04,8241.96,Completed
ORD-20153,2024-08-18,Mouse,Accessories,East,Premium,Henry Zhang,3,49.34,0.07,137.65,Returned
ORD-21086,2024-08-18,Headset,Electronics,West,Budget,Henry Zhang,5,126.31,0.16,530.51,Completed
ORD-21134,2024-08-18,Docking Station,Accessories,South,Budget,David Kim,9,205.23,0.13,1606.96,Pending
ORD-20705,2024-08-18,Mouse,Accessories,West,Standard,David Kim,9,42.2,0.16,319.07,Completed
ORD-21108,2024-08-18,Mouse,Accessories,West,Budget,Carol Singh,10,42.13,0.17,349.67,Completed
ORD-20998,2024-08-18,Keyboard,Accessories,West,Budget,Bob Chen,1,74.13,0.06,69.68,Returned
ORD-20371,2024-08-19,Docking Station,Accessories,East,Premium,Eva Patel,8,180.73,0.17,1200.02,Returned
ORD-20214,2024-08-19,Keyboard,Accessories,South,Premium,Alice Monroe,4,84.51,0.19,273.82,Completed
ORD-20757,2024-08-20,Docking Station,Accessories,South,Standard,Eva Patel,7,210.95,0.1,1328.98,Completed
ORD-20119,2024-08-20,Monitor,Electronics,West,Premium,Frank Torres,4,368.44,0.14,1267.43,Returned
ORD-20113,2024-08-20,Laptop,Electronics,East,Standard,Alice Monroe,5,1150.27,0.16,4831.13,Pending
ORD-20818,2024-08-20,Docking Station,Accessories,West,Standard,Frank Torres,10,218.8,0.01,2166.16,Completed
ORD-20279,2024-08-20,Laptop,Electronics,South,Premium,Frank Torres,10,1234.87,0.19,10002.48,Pending
ORD-20669,2024-08-20,Webcam,Electronics,East,Standard,Eva Patel,5,81.91,0.02,401.37,Returned
ORD-20238,2024-08-20,Webcam,Electronics,North,Premium,Henry Zhang,8,96.64,0.11,688.06,Returned
ORD-20395,2024-08-21,Laptop,Electronics,West,Premium,Bob Chen,9,1260.67,0.14,9757.61,Pending
ORD-20986,2024-08-21,Monitor,Electronics,South,Budget,Henry Zhang,5,372.9,0.13,1622.14,Completed
ORD-20870,2024-08-21,Webcam,Electronics,East,Standard,Alice Monroe,10,82.37,0.05,782.56,Returned
ORD-20620,2024-08-21,Mouse,Accessories,North,Standard,Eva Patel,8,44.32,0.02,347.5,Pending
ORD-20805,2024-08-22,Monitor,Electronics,East,Premium,Henry Zhang,7,341.09,0.11,2124.98,Completed
ORD-20764,2024-08-22,Mouse,Accessories,East,Standard,Carol Singh,12,47.87,0.04,551.5,Completed
ORD-20935,2024-08-22,Docking Station,Accessories,South,Standard,Henry Zhang,12,205.16,0.01,2437.32,Pending
ORD-20820,2024-08-22,USB Hub,Accessories,East,Standard,Frank Torres,6,32.03,0.11,171.03,Completed
ORD-20896,2024-08-22,Webcam,Electronics,South,Budget,Henry Zhang,1,95.12,0.17,78.95,Completed
ORD-20536,2024-08-22,Docking Station,Accessories,South,Premium,Carol Singh,11,199.71,0.01,2174.84,Completed
ORD-20488,2024-08-23,Headset,Electronics,West,Standard,Grace Lee,1,115.01,0.08,105.81,Completed
ORD-20064,2024-08-23,Laptop,Electronics,South,Standard,David Kim,2,1298.85,0.11,2311.96,Completed
ORD-21194,2024-08-23,Mouse,Accessories,North,Premium,Grace Lee,10,48.07,0.16,403.77,Pending
ORD-20880,2024-08-23,Webcam,Electronics,East,Premium,Carol Singh,1,87.42,0.09,79.55,Returned
ORD-20587,2024-08-24,Docking Station,Accessories,East,Standard,Alice Monroe,7,184.63,0.14,1111.5,Returned
ORD-20456,2024-08-25,Monitor,Electronics,East,Standard,Grace Lee,9,383.14,0.07,3206.9,Completed
ORD-20099,2024-08-25,USB Hub,Accessories,North,Standard,Carol Singh,10,32.23,0.01,319.1,Completed
ORD-20973,2024-08-25,Monitor,Electronics,West,Standard,Carol Singh,8,353.62,0.14,2432.87,Completed
ORD-20816,2024-08-25,Headset,Electronics,East,Standard,Frank Torres,9,131.59,0.13,1030.38,Pending
ORD-20224,2024-08-26,Mouse,Accessories,South,Standard,Henry Zhang,10,44.97,0.18,368.77,Completed
ORD-20158,2024-08-27,Headset,Electronics,West,Budget,Alice Monroe,4,119.87,0.08,441.12,Completed
ORD-20340,2024-08-27,USB Hub,Accessories,West,Premium,Carol Singh,8,35.89,0.0,287.14,Completed
ORD-20579,2024-08-27,USB Hub,Accessories,North,Budget,Frank Torres,9,37.64,0.11,301.5,Pending
ORD-20101,2024-08-27,Headset,Electronics,North,Standard,David Kim,10,108.09,0.19,875.5,Returned
ORD-20198,2024-08-28,USB Hub,Accessories,South,Premium,Frank Torres,4,38.39,0.18,125.91,Completed
ORD-21013,2024-08-28,Mouse,Accessories,East,Standard,Grace Lee,7,43.43,0.02,297.95,Completed
ORD-20518,2024-08-28,Headset,Electronics,West,Standard,David Kim,9,128.01,0.04,1106.04,Completed
ORD-20251,2024-08-29,Webcam,Electronics,West,Premium,Frank Torres,6,90.88,0.11,485.28,Completed
ORD-20860,2024-08-29,Laptop,Electronics,West,Premium,Frank Torres,10,1109.72,0.15,9432.63,Completed
ORD-20807,2024-08-30,Docking Station,Accessories,South,Premium,Henry Zhang,4,180.83,0.05,687.14,Completed
ORD-20944,2024-08-30,USB Hub,Accessories,South,Standard,Henry Zhang,8,32.13,0.16,215.93,Pending
ORD-20021,2024-08-30,Docking Station,Accessories,North,Budget,Alice Monroe,9,180.9,0.19,1318.76,Returned
ORD-20056,2024-08-30,Keyboard,Accessories,North,Budget,Eva Patel,3,78.57,0.09,214.5,Completed
ORD-20492,2024-08-31,Webcam,Electronics,West,Premium,Eva Patel,7,87.57,0.12,539.42,Completed
ORD-20052,2024-08-31,Webcam,Electronics,South,Standard,Bob Chen,8,82.62,0.15,561.8,Completed
ORD-20026,2024-09-01,Webcam,Electronics,East,Budget,Bob Chen,1,94.85,0.19,76.83,Pending
ORD-21048,2024-09-01,Headset,Electronics,West,Budget,Eva Patel,8,116.05,0.1,835.55,Completed
ORD-21057,2024-09-01,Headset,Electronics,East,Standard,Bob Chen,12,130.73,0.01,1553.07,Returned
ORD-21103,2024-09-01,Headset,Electronics,East,Standard,Bob Chen,6,121.08,0.11,646.56,Pending
ORD-20106,2024-09-01,Laptop,Electronics,North,Premium,Alice Monroe,5,1154.58,0.08,5311.05,Pending
ORD-20957,2024-09-01,USB Hub,Accessories,South,Budget,Bob Chen,1,32.53,0.08,29.93,Completed
ORD-20539,2024-09-01,Mouse,Accessories,West,Standard,Carol Singh,6,45.44,0.18,223.57,Returned
ORD-20990,2024-09-01,USB Hub,Accessories,South,Standard,Henry Zhang,12,32.14,0.09,350.97,Returned
ORD-20370,2024-09-02,Headset,Electronics,East,Premium,Frank Torres,2,122.23,0.01,242.02,Returned
ORD-20448,2024-09-02,Laptop,Electronics,West,Budget,Bob Chen,3,1142.63,0.11,3050.83,Returned
ORD-20217,2024-09-03,Mouse,Accessories,North,Budget,Alice Monroe,11,45.25,0.1,447.93,Returned
ORD-21053,2024-09-04,Headset,Electronics,West,Budget,Henry Zhang,1,118.86,0.18,97.46,Pending
ORD-20853,2024-09-04,USB Hub,Accessories,East,Budget,Grace Lee,5,33.88,0.06,159.26,Completed
ORD-20318,2024-09-05,Keyboard,Accessories,West,Budget,Frank Torres,10,86.22,0.0,862.23,Pending
ORD-20586,2024-09-05,Docking Station,Accessories,North,Standard,David Kim,6,180.13,0.16,907.83,Completed
ORD-20039,2024-09-06,Headset,Electronics,West,Standard,Frank Torres,10,125.14,0.06,1176.32,Returned
ORD-20396,2024-09-06,USB Hub,Accessories,South,Budget,Frank Torres,3,33.76,0.16,85.07,Completed
ORD-20947,2024-09-07,Monitor,Electronics,North,Premium,Alice Monroe,4,321.53,0.03,1247.55,Returned
ORD-20856,2024-09-07,Webcam,Electronics,West,Premium,Alice Monroe,2,84.03,0.08,154.62,Completed
ORD-21199,2024-09-07,Docking Station,Accessories,East,Budget,Carol Singh,7,219.86,0.05,1462.1,Completed
ORD-20432,2024-09-07,Keyboard,Accessories,West,Standard,Grace Lee,11,76.74,0.1,759.77,Completed
ORD-20364,2024-09-07,Webcam,Electronics,West,Standard,Grace Lee,12,84.08,0.18,827.37,Returned
ORD-20218,2024-09-08,Mouse,Accessories,North,Premium,Grace Lee,6,42.43,0.13,221.46,Returned
ORD-20152,2024-09-08,Docking Station,Accessories,East,Standard,Grace Lee,9,214.2,0.07,1792.83,Completed
ORD-20255,2024-09-08,Docking Station,Accessories,East,Budget,David Kim,11,201.44,0.05,2105.0,Completed
ORD-20657,2024-09-09,Docking Station,Accessories,West,Budget,Henry Zhang,4,181.92,0.16,611.25,Completed
ORD-20967,2024-09-09,USB Hub,Accessories,East,Budget,Henry Zhang,4,34.86,0.08,128.3,Returned
ORD-20194,2024-09-09,Webcam,Electronics,East,Budget,Frank Torres,8,81.14,0.13,564.77,Completed
ORD-21113,2024-09-09,USB Hub,Accessories,North,Budget,Frank Torres,10,38.5,0.2,307.99,Completed
ORD-20771,2024-09-10,Laptop,Electronics,East,Premium,Henry Zhang,2,1134.92,0.18,1861.28,Returned
ORD-21060,2024-09-10,Keyboard,Accessories,West,Budget,Carol Singh,8,73.62,0.11,524.21,Completed
ORD-20429,2024-09-10,Laptop,Electronics,South,Budget,Grace Lee,1,1262.72,0.08,1161.7,Pending
ORD-20628,2024-09-11,Laptop,Electronics,East,Standard,Henry Zhang,4,1123.62,0.11,4000.1,Pending
ORD-20053,2024-09-11,Monitor,Electronics,South,Premium,Alice Monroe,6,373.02,0.05,2126.23,Completed
ORD-20008,2024-09-11,USB Hub,Accessories,North,Standard,David Kim,8,31.98,0.05,243.05,Completed
ORD-20765,2024-09-11,Monitor,Electronics,East,Budget,Grace Lee,4,340.88,0.12,1199.89,Completed
ORD-20685,2024-09-12,Laptop,Electronics,South,Budget,David Kim,7,1284.01,0.07,8358.91,Completed
ORD-20710,2024-09-13,Mouse,Accessories,South,Premium,Eva Patel,9,40.52,0.01,361.02,Returned
ORD-20507,2024-09-13,Headset,Electronics,West,Premium,Henry Zhang,8,123.19,0.19,798.27,Completed
ORD-20183,2024-09-13,Docking Station,Accessories,East,Standard,Bob Chen,4,210.88,0.19,683.24,Completed
ORD-20542,2024-09-14,Webcam,Electronics,West,Standard,Eva Patel,1,95.74,0.15,81.38,Completed
ORD-20583,2024-09-14,Keyboard,Accessories,North,Standard,Bob Chen,2,83.0,0.07,154.37,Completed
ORD-20894,2024-09-14,Docking Station,Accessories,North,Premium,Alice Monroe,8,207.78,0.03,1612.38,Completed
ORD-20260,2024-09-15,Keyboard,Accessories,West,Standard,Bob Chen,12,85.05,0.18,836.86,Returned
ORD-20109,2024-09-15,Webcam,Electronics,East,Budget,Grace Lee,1,96.88,0.08,89.13,Completed
ORD-20857,2024-09-15,Webcam,Electronics,West,Premium,Carol Singh,9,86.39,0.19,629.77,Completed
ORD-21052,2024-09-15,Monitor,Electronics,South,Budget,Carol Singh,9,322.93,0.1,2615.71,Completed
ORD-20063,2024-09-15,Webcam,Electronics,East,Premium,Frank Torres,9,96.23,0.05,822.74,Completed
ORD-20368,2024-09-15,Webcam,Electronics,North,Standard,Bob Chen,12,96.95,0.09,1058.65,Completed
ORD-20092,2024-09-16,Keyboard,Accessories,East,Standard,Grace Lee,8,79.74,0.17,529.51,Completed
ORD-20589,2024-09-16,USB Hub,Accessories,North,Premium,Henry Zhang,12,38.03,0.04,438.1,Returned
ORD-20532,2024-09-16,Laptop,Electronics,South,Budget,Eva Patel,12,1178.61,0.13,12304.71,Returned
ORD-20614,2024-09-16,Monitor,Electronics,North,Standard,Alice Monroe,9,360.48,0.15,2757.65,Completed
ORD-21182,2024-09-16,Monitor,Electronics,East,Standard,Frank Torres,9,363.65,0.1,2945.57,Completed
ORD-20074,2024-09-17,Mouse,Accessories,South,Budget,David Kim,6,47.08,0.1,254.22,Returned
ORD-20919,2024-09-18,Laptop,Electronics,East,Premium,Carol Singh,2,1111.23,0.19,1800.19,Completed
ORD-20266,2024-09-18,Headset,Electronics,South,Standard,David Kim,12,108.56,0.19,1055.2,Completed
ORD-20363,2024-09-18,Headset,Electronics,South,Budget,David Kim,11,120.29,0.16,1111.51,Completed
ORD-21148,2024-09-18,Docking Station,Accessories,West,Budget,Grace Lee,6,207.19,0.08,1143.71,Pending
ORD-20645,2024-09-18,USB Hub,Accessories,West,Premium,Grace Lee,7,34.44,0.06,226.61,Returned
ORD-20405,2024-09-18,Webcam,Electronics,East,Budget,Alice Monroe,8,89.26,0.12,628.37,Completed
ORD-20431,2024-09-18,Webcam,Electronics,East,Budget,Bob Chen,8,86.15,0.13,599.6,Completed
ORD-20675,2024-09-18,Headset,Electronics,West,Budget,Frank Torres,6,126.79,0.05,722.7,Returned
ORD-20716,2024-09-19,Headset,Electronics,North,Budget,Alice Monroe,2,108.72,0.03,210.92,Completed
ORD-20985,2024-09-19,USB Hub,Accessories,West,Premium,Alice Monroe,5,33.76,0.07,156.99,Pending
ORD-20869,2024-09-19,Docking Station,Accessories,North,Budget,Carol Singh,3,197.89,0.03,575.85,Completed
ORD-20204,2024-09-20,Headset,Electronics,South,Standard,David Kim,1,116.23,0.14,99.96,Completed
ORD-20084,2024-09-20,Docking Station,Accessories,South,Standard,Carol Singh,4,198.25,0.1,713.7,Completed
ORD-20125,2024-09-20,Monitor,Electronics,North,Standard,Henry Zhang,5,323.79,0.01,1602.77,Returned
ORD-20225,2024-09-20,Keyboard,Accessories,North,Budget,Bob Chen,10,84.48,0.02,827.91,Completed
ORD-20649,2024-09-20,Mouse,Accessories,West,Standard,Carol Singh,9,46.21,0.14,357.7,Completed
ORD-20713,2024-09-20,Headset,Electronics,South,Standard,Carol Singh,10,123.39,0.09,1122.87,Returned
ORD-20697,2024-09-21,Mouse,Accessories,West,Standard,Alice Monroe,2,40.61,0.06,76.34,Completed
ORD-20712,2024-09-21,Docking Station,Accessories,West,Budget,Frank Torres,4,207.57,0.02,813.68,Pending
ORD-20454,2024-09-21,USB Hub,Accessories,West,Premium,Alice Monroe,6,34.59,0.05,197.15,Completed
ORD-20925,2024-09-22,Headset,Electronics,East,Premium,David Kim,11,108.73,0.12,1052.51,Returned
ORD-20285,2024-09-22,Headset,Electronics,North,Budget,Grace Lee,4,108.19,0.13,376.5,Returned
ORD-20478,2024-09-22,Keyboard,Accessories,North,Standard,David Kim,8,80.94,0.19,524.48,Completed
ORD-20030,2024-09-22,Monitor,Electronics,North,Standard,Henry Zhang,4,361.56,0.01,1431.76,Completed
ORD-20922,2024-09-22,Laptop,Electronics,North,Standard,Henry Zhang,5,1215.04,0.19,4920.92,Returned
ORD-20043,2024-09-22,Webcam,Electronics,East,Budget,David Kim,12,90.69,0.12,957.72,Returned
ORD-20234,2024-09-23,Webcam,Electronics,West,Budget,Frank Torres,6,91.55,0.09,499.87,Returned
ORD-20729,2024-09-23,Mouse,Accessories,South,Premium,Frank Torres,5,42.22,0.15,179.42,Completed
ORD-20130,2024-09-23,Webcam,Electronics,West,Standard,Bob Chen,4,91.05,0.14,313.2,Returned
ORD-20205,2024-09-23,Webcam,Electronics,West,Standard,Eva Patel,12,89.64,0.03,1043.4,Completed
ORD-21195,2024-09-23,Laptop,Electronics,East,Premium,Grace Lee,7,1092.44,0.14,6576.51,Completed
ORD-20570,2024-09-23,Docking Station,Accessories,North,Budget,Alice Monroe,8,205.84,0.02,1613.79,Completed
ORD-20133,2024-09-24,Keyboard,Accessories,East,Premium,David Kim,6,83.59,0.09,456.41,Completed
ORD-20938,2024-09-24,Docking Station,Accessories,West,Premium,David Kim,8,180.72,0.1,1301.15,Completed
ORD-20421,2024-09-25,Keyboard,Accessories,North,Budget,Eva Patel,11,81.31,0.12,787.12,Completed
ORD-20953,2024-09-25,Monitor,Electronics,East,Standard,Frank Torres,5,325.32,0.17,1350.1,Returned
ORD-20842,2024-09-25,Webcam,Electronics,West,Premium,David Kim,10,89.4,0.13,777.77,Pending
ORD-20151,2024-09-25,Keyboard,Accessories,North,Premium,Bob Chen,12,72.33,0.1,781.17,Completed
ORD-20553,2024-09-25,Docking Station,Accessories,South,Budget,Frank Torres,5,191.02,0.03,926.46,Completed
ORD-20845,2024-09-26,Mouse,Accessories,West,Premium,Carol Singh,11,44.11,0.07,451.21,Completed
ORD-20163,2024-09-26,Keyboard,Accessories,West,Budget,Henry Zhang,7,77.52,0.0,542.65,Completed
ORD-20596,2024-09-26,Docking Station,Accessories,North,Budget,Frank Torres,5,208.88,0.0,1044.42,Returned
ORD-20901,2024-09-26,Headset,Electronics,North,Standard,Frank Torres,10,110.43,0.11,982.84,Returned
ORD-20974,2024-09-26,Webcam,Electronics,South,Budget,Eva Patel,8,87.88,0.16,590.52,Completed
ORD-21109,2024-09-27,Keyboard,Accessories,West,Standard,Eva Patel,6,87.49,0.15,446.21,Completed
ORD-21178,2024-09-27,Keyboard,Accessories,North,Premium,Grace Lee,1,87.06,0.09,79.23,Completed
ORD-20460,2024-09-28,Monitor,Electronics,East,Standard,Henry Zhang,9,331.43,0.01,2953.07,Completed
ORD-20759,2024-09-28,Keyboard,Accessories,South,Premium,Frank Torres,11,74.89,0.13,716.7,Pending
ORD-20398,2024-09-29,Mouse,Accessories,South,Standard,Frank Torres,4,46.77,0.12,164.65,Completed
ORD-21122,2024-09-29,Headset,Electronics,North,Premium,Bob Chen,3,120.47,0.11,321.65,Pending
ORD-20271,2024-09-29,Keyboard,Accessories,North,Budget,Grace Lee,5,86.92,0.15,369.4,Completed
ORD-20167,2024-09-29,Keyboard,Accessories,South,Standard,Alice Monroe,11,83.77,0.09,838.57,Pending
ORD-20380,2024-09-30,USB Hub,Accessories,North,Budget,Carol Singh,11,38.29,0.03,408.54,Completed
ORD-20574,2024-09-30,Monitor,Electronics,West,Premium,Frank Torres,12,366.12,0.1,3954.12,Returned
ORD-20541,2024-09-30,USB Hub,Accessories,West,Standard,Frank Torres,5,33.47,0.09,152.28,Pending
ORD-20707,2024-09-30,Keyboard,Accessories,West,Budget,Eva Patel,5,78.66,0.16,330.39,Completed
ORD-20427,2024-09-30,Webcam,Electronics,North,Premium,Grace Lee,8,81.23,0.02,636.81,Pending
ORD-21104,2024-10-02,Docking Station,Accessories,West,Budget,Grace Lee,1,195.85,0.13,170.39,Completed
ORD-20784,2024-10-03,Monitor,Electronics,West,Budget,Carol Singh,5,374.69,0.01,1854.71,Pending
ORD-20823,2024-10-03,Mouse,Accessories,South,Budget,Bob Chen,3,40.71,0.11,108.68,Returned
ORD-21076,2024-10-03,USB Hub,Accessories,South,Premium,Eva Patel,1,37.51,0.02,36.76,Pending
ORD-20400,2024-10-04,Monitor,Electronics,West,Standard,Carol Singh,10,323.66,0.09,2945.28,Completed
ORD-20505,2024-10-04,Keyboard,Accessories,East,Budget,Grace Lee,3,81.93,0.06,231.04,Pending
ORD-20786,2024-10-05,Mouse,Accessories,South,Standard,Carol Singh,1,44.37,0.01,43.93,Pending
ORD-20057,2024-10-05,Mouse,Accessories,East,Standard,Bob Chen,11,49.46,0.16,457.04,Completed
ORD-20801,2024-10-06,Docking Station,Accessories,West,Premium,Alice Monroe,2,209.68,0.17,348.06,Completed
ORD-20327,2024-10-07,Monitor,Electronics,East,Budget,Grace Lee,2,340.93,0.18,559.13,Pending
ORD-20659,2024-10-07,Webcam,Electronics,North,Standard,Grace Lee,8,87.04,0.16,584.94,Completed
ORD-20679,2024-10-07,Webcam,Electronics,East,Standard,Carol Singh,4,97.75,0.05,371.44,Returned
ORD-20452,2024-10-07,Monitor,Electronics,West,Premium,Bob Chen,9,366.42,0.06,3099.91,Returned
ORD-20428,2024-10-07,Keyboard,Accessories,East,Premium,Grace Lee,2,80.36,0.18,131.79,Completed
ORD-20840,2024-10-08,Monitor,Electronics,South,Budget,Grace Lee,9,365.47,0.0,3289.21,Completed
ORD-20066,2024-10-08,Webcam,Electronics,North,Budget,Frank Torres,7,93.57,0.11,582.96,Returned
ORD-20501,2024-10-08,Monitor,Electronics,South,Budget,Eva Patel,7,383.98,0.05,2553.46,Completed
ORD-20191,2024-10-09,Docking Station,Accessories,East,Standard,Bob Chen,2,199.82,0.12,351.68,Returned
ORD-20702,2024-10-09,Keyboard,Accessories,South,Premium,Alice Monroe,9,72.18,0.07,604.17,Returned
ORD-20175,2024-10-09,Laptop,Electronics,East,Standard,Frank Torres,3,1254.95,0.16,3162.47,Completed
ORD-20032,2024-10-10,Monitor,Electronics,South,Premium,Eva Patel,1,339.98,0.19,275.38,Returned
ORD-21021,2024-10-10,Laptop,Electronics,West,Standard,David Kim,10,1099.56,0.11,9786.05,Returned
ORD-21153,2024-10-10,Mouse,Accessories,North,Standard,Henry Zhang,10,42.37,0.05,402.49,Completed
ORD-21087,2024-10-10,USB Hub,Accessories,North,Budget,Henry Zhang,10,38.31,0.16,321.77,Completed
ORD-20981,2024-10-11,Keyboard,Accessories,East,Standard,Bob Chen,7,78.3,0.03,531.67,Returned
ORD-20778,2024-10-11,Mouse,Accessories,East,Budget,Bob Chen,11,46.38,0.16,428.58,Returned
ORD-20210,2024-10-12,Keyboard,Accessories,South,Premium,Bob Chen,8,75.3,0.01,596.35,Returned
ORD-20009,2024-10-13,Docking Station,Accessories,North,Premium,Frank Torres,7,198.9,0.03,1350.5,Completed
ORD-20498,2024-10-13,USB Hub,Accessories,South,Premium,David Kim,1,34.73,0.03,33.69,Completed
ORD-20128,2024-10-13,Headset,Electronics,East,Budget,Eva Patel,11,130.08,0.2,1144.71,Returned
ORD-20733,2024-10-13,Laptop,Electronics,West,Premium,Carol Singh,6,1144.36,0.2,5492.93,Returned
ORD-21083,2024-10-13,Webcam,Electronics,East,Standard,Alice Monroe,3,89.35,0.02,262.7,Completed
ORD-20459,2024-10-14,Docking Station,Accessories,South,Premium,Frank Torres,3,206.59,0.11,551.6,Returned
ORD-20294,2024-10-14,Mouse,Accessories,West,Standard,Frank Torres,10,49.01,0.04,470.47,Pending
ORD-21045,2024-10-15,Monitor,Electronics,South,Standard,Eva Patel,7,346.81,0.02,2379.12,Returned
ORD-20899,2024-10-15,Mouse,Accessories,West,Standard,Carol Singh,2,43.77,0.07,81.4,Pending
ORD-20165,2024-10-15,Mouse,Accessories,South,Budget,Eva Patel,12,48.92,0.09,534.2,Completed
ORD-20607,2024-10-15,Headset,Electronics,West,Standard,Alice Monroe,2,119.02,0.09,216.62,Pending
ORD-20054,2024-10-15,Laptop,Electronics,North,Standard,Bob Chen,5,1232.02,0.14,5297.69,Completed
ORD-20015,2024-10-16,USB Hub,Accessories,North,Standard,Henry Zhang,8,35.79,0.15,243.39,Pending
ORD-20683,2024-10-16,Mouse,Accessories,East,Premium,Grace Lee,6,43.67,0.0,262.04,Completed
ORD-20544,2024-10-16,Docking Station,Accessories,East,Budget,Grace Lee,2,200.63,0.12,353.11,Completed
ORD-20027,2024-10-16,Laptop,Electronics,East,Standard,Eva Patel,10,1284.69,0.13,11176.84,Pending
ORD-20280,2024-10-17,Docking Station,Accessories,South,Premium,Frank Torres,7,195.07,0.17,1133.37,Completed
ORD-20118,2024-10-17,Headset,Electronics,North,Budget,Bob Chen,2,114.33,0.08,210.36,Completed
ORD-20351,2024-10-18,Laptop,Electronics,North,Premium,Alice Monroe,2,1300.84,0.07,2419.56,Pending
ORD-20658,2024-10-18,Keyboard,Accessories,West,Premium,Grace Lee,9,82.42,0.06,697.24,Completed
ORD-20402,2024-10-18,Keyboard,Accessories,South,Budget,Eva Patel,6,74.76,0.13,390.24,Pending
ORD-21163,2024-10-18,Keyboard,Accessories,South,Standard,Eva Patel,3,84.97,0.02,249.8,Pending
ORD-20367,2024-10-18,Laptop,Electronics,West,Premium,Alice Monroe,4,1159.01,0.11,4126.06,Returned
ORD-20150,2024-10-18,Monitor,Electronics,North,Standard,Eva Patel,7,360.16,0.02,2470.69,Returned
ORD-20843,2024-10-19,Headset,Electronics,East,Premium,David Kim,8,125.62,0.1,904.47,Pending
ORD-20020,2024-10-19,Keyboard,Accessories,East,Budget,Bob Chen,10,83.2,0.11,740.51,Returned
ORD-21074,2024-10-19,USB Hub,Accessories,East,Standard,Eva Patel,1,37.63,0.02,36.87,Completed
ORD-21198,2024-10-19,Docking Station,Accessories,West,Standard,Frank Torres,5,192.83,0.12,848.47,Pending
ORD-21095,2024-10-20,Docking Station,Accessories,East,Standard,David Kim,10,181.06,0.15,1539.0,Returned
ORD-20636,2024-10-20,Monitor,Electronics,West,Premium,Grace Lee,4,343.39,0.08,1263.68,Completed
ORD-20289,2024-10-21,Docking Station,Accessories,West,Budget,Frank Torres,6,199.02,0.07,1110.51,Completed
ORD-20088,2024-10-22,Monitor,Electronics,West,Premium,Grace Lee,10,365.91,0.07,3402.93,Completed
ORD-20965,2024-10-22,Webcam,Electronics,North,Premium,Alice Monroe,2,87.08,0.19,141.06,Returned
ORD-20286,2024-10-23,Headset,Electronics,South,Standard,David Kim,5,121.98,0.16,512.32,Pending
ORD-20181,2024-10-23,Monitor,Electronics,South,Premium,Carol Singh,7,331.8,0.13,2020.66,Completed
ORD-20920,2024-10-24,Keyboard,Accessories,North,Premium,Henry Zhang,2,86.67,0.13,150.81,Pending
ORD-21102,2024-10-24,Webcam,Electronics,South,Budget,David Kim,4,86.16,0.12,303.27,Completed
ORD-21068,2024-10-25,Keyboard,Accessories,West,Premium,Alice Monroe,6,76.67,0.07,427.8,Completed
ORD-20284,2024-10-25,Mouse,Accessories,South,Budget,Alice Monroe,7,44.98,0.18,258.21,Pending
ORD-20045,2024-10-25,Mouse,Accessories,North,Premium,Frank Torres,6,47.03,0.05,268.05,Pending
ORD-20535,2024-10-25,Monitor,Electronics,South,Premium,Grace Lee,9,355.5,0.14,2751.57,Completed
ORD-20303,2024-10-26,Keyboard,Accessories,North,Budget,Henry Zhang,12,75.81,0.19,736.84,Completed
ORD-21125,2024-10-26,Mouse,Accessories,South,Standard,Grace Lee,7,40.56,0.06,266.88,Completed
ORD-20373,2024-10-26,Headset,Electronics,North,Standard,Frank Torres,9,130.83,0.11,1047.99,Pending
ORD-20855,2024-10-26,Headset,Electronics,East,Budget,Alice Monroe,2,114.47,0.1,206.04,Pending
ORD-20955,2024-10-27,Headset,Electronics,West,Budget,Carol Singh,6,123.09,0.07,686.85,Completed
ORD-20517,2024-10-27,Laptop,Electronics,South,Standard,Bob Chen,7,1248.12,0.03,8474.71,Returned
